,BABY,BOOK,BOTTLE,CAT,DOG,HAND,SHOE,SPOON,words
15,0.14285714285714285,0.125,0.13333333333333333,0.1,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,beads
16,0.5,0.34782608695652173,0.36363636363636365,0.8888888888888888,0.8888888888888888,0.19047619047619047,0.38095238095238093,0.38095238095238093,bear
17,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,bed
18,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.5882352941176471,bedroom
19,0.5217391304347826,0.36363636363636365,0.38095238095238093,0.5384615384615384,0.6666666666666666,0.2,0.4,0.4,bee
20,0.375,0.375,0.4,0.3,0.4,0.2857142857142857,0.42857142857142855,0.42857142857142855,belly_button
21,0.34782608695652173,0.45454545454545453,0.47619047619047616,0.3076923076923077,0.38095238095238093,0.2,0.5,0.5,bib
22,0.4,0.5263157894736842,0.7777777777777778,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.8235294117647058,bicycle
23,0.5714285714285714,0.4,0.42105263157894735,0.75,0.782608695652174,0.2222222222222222,0.4444444444444444,0.4444444444444444,bird
24,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,blanket
25,0.14285714285714285,0.125,0.13333333333333333,0.1,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,block
26,0.47058823529411764,0.625,0.6666666666666666,0.4,0.5333333333333333,0.2857142857142857,0.7142857142857143,0.7142857142857143,block
27,0.42105263157894735,0.7777777777777778,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,book
28,0.38095238095238093,1.0,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.5555555555555556,book
29,0.42105263157894735,0.5555555555555556,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.875,0.625,boots
30,0.4,0.5263157894736842,1.0,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.8235294117647058,bottle
31,0.4,0.5263157894736842,0.8888888888888888,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.8235294117647058,bottle
32,0.4,0.5263157894736842,0.8888888888888888,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.8235294117647058,bowl
33,0.4,0.5263157894736842,0.7777777777777778,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7619047619047619,bowl
34,0.42105263157894735,0.5555555555555556,0.8235294117647058,0.36363636363636365,0.47058823529411764,0.25,0.625,0.875,box
35,0.6,0.42105263157894735,0.4444444444444444,0.5217391304347826,0.6666666666666666,0.2857142857142857,0.47058823529411764,0.47058823529411764,boy
36,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,bread
37,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,breakfast
38,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,broom
39,0.5454545454545454,0.38095238095238093,0.4,0.48,0.6,0.25,0.42105263157894735,0.42105263157894735,brother
40,0.42105263157894735,0.5555555555555556,0.7058823529411765,0.36363636363636365,0.47058823529411764,0.25,0.625,0.75,brush
41,0.11764705882352941,0.10526315789473684,0.1111111111111111,0.08695652173913043,0.1111111111111111,0.11764705882352941,0.11764705882352941,0.11764705882352941,bubbles
42,0.5454545454545454,0.38095238095238093,0.4,0.56,0.7,0.21052631578947367,0.42105263157894735,0.42105263157894735,bug
43,0.46153846153846156,0.32,0.3333333333333333,0.7586206896551724,0.7586206896551724,0.17391304347826086,0.34782608695652173,0.34782608695652173,bunny
44,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,bus
45,0.2857142857142857,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,butter
46,0.5217391304347826,0.36363636363636365,0.38095238095238093,0.5384615384615384,0.6666666666666666,0.2,0.4,0.4,butterfly
47,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,button
48,0.13333333333333333,0.11764705882352941,0.125,0.09523809523809523,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,bye
49,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,cake
50,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.23529411764705882,0.23529411764705882,0.23529411764705882,candy
51,0.36363636363636365,0.47619047619047616,0.7,0.32,0.4,0.21052631578947367,0.5263157894736842,0.7368421052631579,car
52,0.4,0.42105263157894735,0.4444444444444444,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.47058823529411764,0.47058823529411764,carrots
53,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.23529411764705882,0.23529411764705882,0.23529411764705882,carrots
54,0.48,0.3333333333333333,0.34782608695652173,1.0,0.8571428571428571,0.18181818181818182,0.36363636363636365,0.36363636363636365,cat
55,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,cereal
56,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,chair
57,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.6666666666666666,0.26666666666666666,0.26666666666666666,cheek
58,0.2857142857142857,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,cheese
59,0.5,0.34782608695652173,0.36363636363636365,0.6666666666666666,0.6923076923076923,0.19047619047619047,0.38095238095238093,0.38095238095238093,chicken (animal)
60,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.23529411764705882,0.23529411764705882,0.23529411764705882,chicken (food)
61,0.6,0.42105263157894735,0.4444444444444444,0.5217391304347826,0.6666666666666666,0.2857142857142857,0.47058823529411764,0.47058823529411764,child
62,0.9523809523809523,0.4,0.42105263157894735,0.5,0.631578947368421,0.26666666666666666,0.4444444444444444,0.4444444444444444,child
63,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.5882352941176471,church
64,0.36363636363636365,0.47619047619047616,0.6,0.32,0.4,0.21052631578947367,0.5263157894736842,0.631578947368421,clock
65,0.38095238095238093,0.5,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.6666666666666666,0.5555555555555556,coat
66,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,coffee
67,0.42105263157894735,0.5555555555555556,0.7058823529411765,0.36363636363636365,0.47058823529411764,0.25,0.625,0.75,comb
68,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,cookie
69,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,couch
70,0.41379310344827586,0.2857142857142857,0.2962962962962963,0.6875,0.6875,0.15384615384615385,0.3076923076923077,0.3076923076923077,cow
71,0.5217391304347826,0.36363636363636365,0.38095238095238093,0.8461538461538461,0.8461538461538461,0.2,0.4,0.4,cow
72,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,cracker
73,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,crib
74,0.42105263157894735,0.5555555555555556,0.8235294117647058,0.36363636363636365,0.47058823529411764,0.25,0.625,0.8,cup
75,0.48,0.3333333333333333,0.34782608695652173,0.42857142857142855,0.5217391304347826,0.21052631578947367,0.36363636363636365,0.36363636363636365,daddy
76,0.5,0.34782608695652173,0.36363636363636365,0.4444444444444444,0.5454545454545454,0.2222222222222222,0.38095238095238093,0.38095238095238093,father
77,0.46153846153846156,0.32,0.3333333333333333,0.7586206896551724,0.7586206896551724,0.17391304347826086,0.34782608695652173,0.34782608695652173,deer
78,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,diaper
79,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,dinner
80,0.42105263157894735,0.5555555555555556,0.8235294117647058,0.36363636363636365,0.47058823529411764,0.25,0.625,0.8,dish
81,0.6,0.42105263157894735,0.4444444444444444,0.8571428571428571,0.9285714285714286,0.23529411764705882,0.47058823529411764,0.47058823529411764,dog
82,0.4444444444444444,0.5882352941176471,0.625,0.38095238095238093,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,doll
83,0.4444444444444444,0.3076923076923077,0.32,0.7333333333333333,0.7333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,donkey
84,0.38095238095238093,0.5,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.5555555555555556,door
85,0.42105263157894735,0.5555555555555556,0.8235294117647058,0.36363636363636365,0.47058823529411764,0.25,0.625,0.875,drawer
86,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,dress
87,0.13333333333333333,0.11764705882352941,0.125,0.09523809523809523,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,drink
88,0.2857142857142857,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,drink
89,0.48,0.3333333333333333,0.34782608695652173,0.6428571428571429,0.6666666666666666,0.18181818181818182,0.36363636363636365,0.36363636363636365,duck
90,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.625,0.25,0.25,ear
91,0.47619047619047616,0.4,0.42105263157894735,0.4166666666666667,0.5263157894736842,0.2222222222222222,0.4444444444444444,0.4444444444444444,egg
92,0.5,0.34782608695652173,0.36363636363636365,0.8148148148148148,0.8148148148148148,0.19047619047619047,0.38095238095238093,0.38095238095238093,elephant
93,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.625,0.25,0.25,eye
94,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.8,0.26666666666666666,0.26666666666666666,face
95,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.875,0.25,0.25,finger
96,0.34782608695652173,0.45454545454545453,0.6666666666666666,0.3076923076923077,0.38095238095238093,0.2,0.5,0.7,firetruck
97,0.5454545454545454,0.38095238095238093,0.4,0.72,0.75,0.21052631578947367,0.42105263157894735,0.42105263157894735,fish (animal)
98,0.2857142857142857,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,fish (food)
99,0.4,0.42105263157894735,0.4444444444444444,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.47058823529411764,0.47058823529411764,flower
100,0.3076923076923077,0.26666666666666666,0.2857142857142857,0.21052631578947367,0.2857142857142857,0.3076923076923077,0.3076923076923077,0.3076923076923077,food
101,0.3076923076923077,0.26666666666666666,0.2857142857142857,0.21052631578947367,0.2857142857142857,0.3076923076923077,0.3076923076923077,0.3076923076923077,food
102,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.8235294117647058,0.23529411764705882,0.23529411764705882,foot
103,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.8235294117647058,0.23529411764705882,0.23529411764705882,foot
104,0.38095238095238093,0.5,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.9,fork
105,0.5454545454545454,0.38095238095238093,0.4,0.72,0.75,0.21052631578947367,0.42105263157894735,0.42105263157894735,frog
106,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.5882352941176471,garage
107,0.3,0.3,0.3157894736842105,0.25,0.3157894736842105,0.2222222222222222,0.3333333333333333,0.3333333333333333,garden
108,0.46153846153846156,0.32,0.3333333333333333,0.7586206896551724,0.7586206896551724,0.17391304347826086,0.34782608695652173,0.34782608695652173,giraffe
109,0.5714285714285714,0.4,0.42105263157894735,0.5,0.631578947368421,0.26666666666666666,0.4444444444444444,0.4444444444444444,girl
110,0.6,0.42105263157894735,0.4444444444444444,0.5217391304347826,0.6666666666666666,0.2857142857142857,0.47058823529411764,0.47058823529411764,girl
111,0.42105263157894735,0.5555555555555556,0.8235294117647058,0.36363636363636365,0.47058823529411764,0.25,0.625,0.875,glass
112,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,glasses
113,0.48,0.3333333333333333,0.34782608695652173,0.6428571428571429,0.6666666666666666,0.18181818181818182,0.36363636363636365,0.36363636363636365,goose
114,0.5217391304347826,0.36363636363636365,0.38095238095238093,0.46153846153846156,0.5714285714285714,0.23529411764705882,0.4,0.4,grandma
115,0.5217391304347826,0.36363636363636365,0.38095238095238093,0.46153846153846156,0.5714285714285714,0.23529411764705882,0.4,0.4,grandpa
116,0.42105263157894735,0.4444444444444444,0.47058823529411764,0.36363636363636365,0.47058823529411764,0.25,0.5,0.5,hair
117,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,hammer
118,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,1.0,0.25,0.25,hand
119,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,hat
120,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.8,0.26666666666666666,0.26666666666666666,head
121,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.2608695652173913,0.3333333333333333,0.23529411764705882,0.35294117647058826,0.35294117647058826,home
122,0.42105263157894735,0.5555555555555556,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,home
123,0.46153846153846156,0.32,0.3333333333333333,0.7586206896551724,0.7586206896551724,0.17391304347826086,0.34782608695652173,0.34782608695652173,horse
124,0.42105263157894735,0.5555555555555556,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,house
125,0.2222222222222222,0.2,0.21052631578947367,0.16666666666666666,0.21052631578947367,0.2222222222222222,0.2222222222222222,0.2222222222222222,ice_cream
126,0.36363636363636365,0.47619047619047616,0.5,0.32,0.4,0.21052631578947367,0.631578947368421,0.5263157894736842,jacket
127,0.38095238095238093,0.5,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.6666666666666666,0.5555555555555556,jeans
128,0.4444444444444444,0.5882352941176471,0.625,0.38095238095238093,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,jeans
129,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,juice
130,0.42105263157894735,0.5555555555555556,0.7058823529411765,0.36363636363636365,0.47058823529411764,0.25,0.625,0.75,keys
131,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.5882352941176471,kitchen
132,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.5882352941176471,0.23529411764705882,0.23529411764705882,knee
133,0.5714285714285714,0.4,0.42105263157894735,0.5,0.631578947368421,0.26666666666666666,0.4444444444444444,0.4444444444444444,lady
134,0.5714285714285714,0.4,0.42105263157894735,0.5833333333333334,0.7368421052631579,0.2222222222222222,0.4444444444444444,0.4444444444444444,lamb
135,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,lamp
136,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,lamp
137,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.7058823529411765,0.23529411764705882,0.23529411764705882,leg
138,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,light
139,0.46153846153846156,0.32,0.3333333333333333,0.896551724137931,0.8275862068965517,0.17391304347826086,0.34782608695652173,0.34782608695652173,lion
140,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.5882352941176471,living_room
141,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,lunch
142,0.6,0.42105263157894735,0.4444444444444444,0.5217391304347826,0.6666666666666666,0.2857142857142857,0.47058823529411764,0.47058823529411764,man
143,0.2857142857142857,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,meat
144,0.42857142857142855,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,medicine
145,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,milk
146,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,milk
147,0.48,0.3333333333333333,0.34782608695652173,0.42857142857142855,0.5217391304347826,0.21052631578947367,0.36363636363636365,0.36363636363636365,mommy
148,0.5,0.34782608695652173,0.36363636363636365,0.4444444444444444,0.5454545454545454,0.2222222222222222,0.38095238095238093,0.38095238095238093,mother
149,0.13333333333333333,0.11764705882352941,0.125,0.09523809523809523,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,money
150,0.13333333333333333,0.11764705882352941,0.125,0.09523809523809523,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,money
151,0.125,0.1111111111111111,0.11764705882352941,0.09090909090909091,0.11764705882352941,0.125,0.125,0.125,money
152,0.5,0.34782608695652173,0.36363636363636365,0.8148148148148148,0.8148148148148148,0.19047619047619047,0.38095238095238093,0.38095238095238093,monkey
153,0.42105263157894735,0.4444444444444444,0.47058823529411764,0.36363636363636365,0.47058823529411764,0.25,0.5,0.5,moon
154,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.5,0.5,moon
155,0.36363636363636365,0.47619047619047616,0.7,0.32,0.4,0.21052631578947367,0.5263157894736842,0.7368421052631579,motorcycle
156,0.5,0.34782608695652173,0.36363636363636365,0.8148148148148148,0.8148148148148148,0.19047619047619047,0.38095238095238093,0.38095238095238093,mouse
157,0.2222222222222222,0.2,0.21052631578947367,0.16666666666666666,0.21052631578947367,0.5555555555555556,0.2222222222222222,0.2222222222222222,mouth
158,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.5882352941176471,0.23529411764705882,0.23529411764705882,mouth
159,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,nap
160,0.14285714285714285,0.125,0.13333333333333333,0.1,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,nap
161,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.5882352941176471,necklace
162,0.26666666666666666,0.23529411764705882,0.25,0.19047619047619047,0.25,0.26666666666666666,0.26666666666666666,0.26666666666666666,noodles
163,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.5882352941176471,0.23529411764705882,0.23529411764705882,nose
164,0.34782608695652173,0.36363636363636365,0.38095238095238093,0.3076923076923077,0.38095238095238093,0.23529411764705882,0.4,0.4,orange
165,0.375,0.375,0.4,0.3,0.4,0.2857142857142857,0.42857142857142855,0.42857142857142855,outside
166,0.34782608695652173,0.45454545454545453,0.47619047619047616,0.3076923076923077,0.38095238095238093,0.2,0.5,0.5,oven
167,0.5217391304347826,0.36363636363636365,0.38095238095238093,0.6923076923076923,0.72,0.2,0.4,0.4,owl
168,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,pajamas
169,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,pants
170,0.4,0.5263157894736842,0.5555555555555556,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.7058823529411765,0.5882352941176471,pants
171,0.42105263157894735,0.5555555555555556,0.7058823529411765,0.36363636363636365,0.47058823529411764,0.25,0.625,0.75,paper
172,0.2857142857142857,0.25,0.26666666666666666,0.2,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,paper
173,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.2727272727272727,0.35294117647058826,0.25,0.375,0.375,park
174,0.13333333333333333,0.11764705882352941,0.125,0.09523809523809523,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,party
175,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.17391304347826086,0.2222222222222222,0.23529411764705882,0.23529411764705882,0.23529411764705882,peas
176,0.11764705882352941,0.10526315789473684,0.1111111111111111,0.08695652173913043,0.1111111111111111,0.11764705882352941,0.11764705882352941,0.11764705882352941,peekaboo
177,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,pen
178,0.48,0.3333333333333333,0.34782608695652173,0.6428571428571429,0.6666666666666666,0.18181818181818182,0.36363636363636365,0.36363636363636365,penguin
179,0.1111111111111111,0.1,0.10526315789473684,0.08333333333333333,0.10526315789473684,0.1111111111111111,0.1111111111111111,0.1111111111111111,penny
180,0.125,0.1111111111111111,0.11764705882352941,0.09090909090909091,0.11764705882352941,0.125,0.125,0.125,penny
181,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.16666666666666666,0.16666666666666666,people
182,0.6666666666666666,0.47058823529411764,0.5,0.5714285714285714,0.75,0.3333333333333333,0.5333333333333333,0.5333333333333333,person
183,0.42105263157894735,0.6666666666666666,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,picture
184,0.42105263157894735,0.6666666666666666,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,picture
185,0.46153846153846156,0.32,0.3333333333333333,0.7586206896551724,0.7586206896551724,0.17391304347826086,0.34782608695652173,0.34782608695652173,pig
186,0.42105263157894735,0.5555555555555556,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,pillow
187,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,pizza
188,0.6666666666666666,0.47058823529411764,0.5,0.5714285714285714,0.75,0.26666666666666666,0.5333333333333333,0.5333333333333333,plant
189,0.38095238095238093,0.5,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.8,plate
190,0.4444444444444444,0.3076923076923077,0.32,0.7333333333333333,0.7333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,pony
191,0.42105263157894735,0.5555555555555556,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,pool
192,0.4444444444444444,0.5882352941176471,0.625,0.38095238095238093,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,pool
193,0.42105263157894735,0.5555555555555556,0.5882352941176471,0.36363636363636365,0.47058823529411764,0.25,0.625,0.625,potty
194,0.4,0.5263157894736842,0.7777777777777778,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.8235294117647058,potty
195,0.5714285714285714,0.4,0.42105263157894735,0.8275862068965517,0.896551724137931,0.2222222222222222,0.4444444444444444,0.4444444444444444,puppy
196,0.42105263157894735,0.5555555555555556,0.8235294117647058,0.36363636363636365,0.47058823529411764,0.25,0.625,0.875,purse
197,0.38095238095238093,0.5,0.631578947368421,0.3333333333333333,0.42105263157894735,0.2222222222222222,0.5555555555555556,0.6666666666666666,radio
198,0.4,0.5263157894736842,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.23529411764705882,0.5882352941176471,0.7058823529411765,radio
199,0.36363636363636365,0.47619047619047616,0.6,0.32,0.4,0.21052631578947367,0.5263157894736842,0.631578947368421,radio
200,0.2222222222222222,0.2,0.21052631578947367,0.16666666666666666,0.21052631578947367,0.2222222222222222,0.2222222222222222,0.2222222222222222,rain
201,0.25,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.25,0.25,0.25,rain
202,0.34782608695652173,0.36363636363636365,0.38095238095238093,0.3076923076923077,0.38095238095238093,0.23529411764705882,0.4,0.4,raisin
203,0.34782608695652173,0.45454545454545453,0.47619047619047616,0.3076923076923077,0.38095238095238093,0.2,0.5,0.5,refrigerator
204,0.3333333333333333,0.43478260869565216,0.45454545454545453,0.2962962962962963,0.36363636363636365,0.19047619047619047,0.47619047619047616,0.47619047619047616,refrigerator
